"CD_MUN","NM_MUN","SIGLA_UF","Symbol_WRB","WRB1","Soil_Group","Legenda","Rotulo","area","porc_mun"
3544103.0,Rio Grande da Serra,SP,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,36.3407887105123,1.0
3544202.0,Riolândia,SP,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,148.919946739794,0.235671387811228
3544202.0,Riolândia,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,442.05823348643,0.699573694860099
3544202.0,Riolândia,SP,Water,,,Water,Water,40.9184115614827,0.0647549173286721
3544251.0,Rosana,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,533.25053698559,0.716725443839462
3544251.0,Rosana,SP,Water,,,Water,Water,210.758960052765,0.283274556160538
3544301.0,Roseira,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,56.7250190923758,0.434162189370213
3544301.0,Roseira,SP,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,73.9289634081729,0.565837810629787
3544400.0,Rubiácea,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,102.037108988979,0.431476226163421
3544400.0,Rubiácea,SP,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,134.446624764482,0.568523773836579
3544509.0,Rubinéia,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,144.09379832012,0.593280207276806
3544509.0,Rubinéia,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,46.0184548189983,0.189472681904877
3544509.0,Rubinéia,SP,Water,,,Water,Water,52.7642098757524,0.217247110818316
3544608.0,Sabino,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,35.6797453138137,0.116873741121396
3544608.0,Sabino,SP,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,142.12195427108,0.465539323362667
3544608.0,Sabino,SP,Water,,,Water,Water,127.482832008506,0.417586935515937
3544707.0,Sagres,SP,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,147.935235243394,1.0
3544806.0,Sales,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,275.715404998216,0.893569423511913
3544806.0,Sales,SP,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,7.33245104135728,0.0237638301349079
3544806.0,Sales,SP,Water,,,Water,Water,25.5072463883917,0.0826667463531788
3544905.0,Sales Oliveira,SP,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,130.913153868195,0.428134280182091
3544905.0,Sales Oliveira,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,174.862767210854,0.571865719817909
3545001.0,Salesópolis,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,145.686793695894,0.342794722383264
3545001.0,Salesópolis,SP,CMdy,Dystric CAMBISOLS,CAMBISOLS,Dystric CAMBISOLS,CM,249.283557697146,0.586553425932896
3545001.0,Salesópolis,SP,Water,,,Water,Water,30.0268384207745,0.0706518516838402
3545100.0,Salmourão,SP,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,172.933981644126,1.0
3545159.0,Saltinho,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,99.7386373903655,1.0
3545209.0,Salto,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,131.017547750749,0.984675257887099
3545209.0,Salto,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,2.03905817218685,0.0153247421129007
3545308.0,Salto de Pirapora,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,47.8815459244678,0.170695172400456
3545308.0,Salto de Pirapora,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,232.627534977577,0.829304827599544
3545407.0,Salto Grande,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,168.460875179425,0.893972658122658
3545407.0,Salto Grande,SP,NTeu,Eutric NITISOLS,NITISOLS,Eutric NITISOLS,NT,17.9779094826398,0.0954035143802157
3545407.0,Salto Grande,SP,Water,,,Water,Water,2.00196198581672,0.010623827497126
3545506.0,Sandovalina,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,25.2956226512552,0.0554903830729245
3545506.0,Sandovalina,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,268.953262826983,0.589996134459321
3545506.0,Sandovalina,SP,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,83.8872087823789,0.184021299433071
3545506.0,Sandovalina,SP,NTeu,Eutric NITISOLS,NITISOLS,Eutric NITISOLS,NT,77.7198802424274,0.170492183034684
3545605.0,Santa Adélia,SP,LXcr,Chromic LIXISOLS,LIXISOLS,Chromic LIXISOLS,LX,330.268901142823,1.0
3545704.0,Santa Albertina,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,152.798078016631,0.560333311879584
3545704.0,Santa Albertina,SP,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,88.6095264698569,0.324944332254837
3545704.0,Santa Albertina,SP,Water,,,Water,Water,31.2838003919487,0.114722355865579
3545803.0,Santa Bárbara d'Oeste,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,29.2851456028431,0.108051334247214
3545803.0,Santa Bárbara d'Oeste,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,241.744784817459,0.891948665752786
3546009.0,Santa Branca,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,257.597095367978,0.946221325602849
3546009.0,Santa Branca,SP,Water,,,Water,Water,14.6405813762654,0.0537786743971507
3546108.0,Santa Clara d'Oeste,SP,ACcr,Chromic ACRISOLS,ACRISOLS,Chromic ACRISOLS,AC,93.6855991651114,0.510664395312257
3546108.0,Santa Clara d'Oeste,SP,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,44.7498033332672,0.243923628211533
3546108.0,Santa Clara d'Oeste,SP,Water,,,Water,Water,45.022853109642,0.24541197647621
3546207.0,Santa Cruz da Conceição,SP,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,43.4252024637973,0.289250599103449
3546207.0,Santa Cruz da Conceição,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,106.704832178816,0.710749400896551
3546256.0,Santa Cruz da Esperança,SP,ARdy,Dystric ARENOSOLS,ARENOSOLS,Dystric ARENOSOLS,AR,29.0547912020082,0.196233539177166
3546256.0,Santa Cruz da Esperança,SP,FRha,Haplic FERRALSOLS,FERRALSOLS,Haplic FERRALSOLS,FR,57.3018256220234,0.387011559124377
3546256.0,Santa Cruz da Esperança,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,61.7056936446018,0.416754901698458
3546306.0,Santa Cruz das Palmeiras,SP,FRha,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,139.136486008341,0.471110377605165
3546306.0,Santa Cruz das Palmeiras,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,156.20085450117,0.528889622394835
3546405.0,Santa Cruz do Rio Pardo,SP,FRro,Rhodic FERRALSOLS,FERRALSOLS,Rhodic FERRALSOLS,FR,566.165696096146,0.507886952211423
