atividade_cod;atividade_desc;cnae2_4cod;cnae2_cod;isic4_sec;isic4_cod; isic4_desc;cnae2_desc
4580;Comércio por atacado e varejo;4632;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4633;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4634;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4635;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4636;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4637;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4639;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4641;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4642;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4643;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4644;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4645;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4646;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4647;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4649;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4651;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4652;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4661;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4662;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4663;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4664;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4665;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4669;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4671;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4672;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4673;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4674;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4679;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4681;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4682;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4683;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4684;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4685;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4686;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4687;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4689;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4691;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4692;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4693;46;G;46;COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS
4580;Comércio por atacado e varejo;4711;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4712;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4713;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4721;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4722;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4723;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4724;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4729;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4731;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4732;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4741;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4742;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4743;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4744;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4751;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4752;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4753;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4754;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4755;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4756;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4757;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4759;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4761;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4762;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4763;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4771;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4772;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4773;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4774;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4781;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4782;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4783;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4784;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4785;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4789;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4580;Comércio por atacado e varejo;4790;47;G;47;COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;COMÉRCIO VAREJISTA
4900;Transporte terrestre;4911;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4912;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4921;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4922;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4923;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4924;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4929;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4930;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4940;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
4900;Transporte terrestre;4950;49;H;49;TRANSPORTE POR VÍA TERRESTRE Y TRANSPORTE POR TUBERÍAS;TRANSPORTE TERRESTRE
5000;Transporte aquaviário;5011;50;H;50;TRANSPORTE POR VÍA ACUÁTICA;TRANSPORTE AQUAVIÁRIO
5000;Transporte aquaviário;5012;50;H;50;TRANSPORTE POR VÍA ACUÁTICA;TRANSPORTE AQUAVIÁRIO
5000;Transporte aquaviário;5021;50;H;50;TRANSPORTE POR VÍA ACUÁTICA;TRANSPORTE AQUAVIÁRIO
5000;Transporte aquaviário;5022;50;H;50;TRANSPORTE POR VÍA ACUÁTICA;TRANSPORTE AQUAVIÁRIO
5000;Transporte aquaviário;5030;50;H;50;TRANSPORTE POR VÍA ACUÁTICA;TRANSPORTE AQUAVIÁRIO
5000;Transporte aquaviário;5091;50;H;50;TRANSPORTE POR VÍA ACUÁTICA;TRANSPORTE AQUAVIÁRIO
5000;Transporte aquaviário;5099;50;H;50;TRANSPORTE POR VÍA ACUÁTICA;TRANSPORTE AQUAVIÁRIO
5100;Transporte aéreo;5111;51;H;51;TRANSPORTE POR VÍA AÉREA;TRANSPORTE AÉREO
5100;Transporte aéreo;5112;51;H;51;TRANSPORTE POR VÍA AÉREA;TRANSPORTE AÉREO
5100;Transporte aéreo;5120;51;H;51;TRANSPORTE POR VÍA AÉREA;TRANSPORTE AÉREO
5100;Transporte aéreo;5130;51;H;51;TRANSPORTE POR VÍA AÉREA;TRANSPORTE AÉREO
5280;Armazenamento, atividades auxiliares dos transportes e correio;5211;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5212;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5221;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5222;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5223;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5229;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5231;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5232;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5239;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5240;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5280;Armazenamento, atividades auxiliares dos transportes e correio;5250;52;H;52;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES
5500;Alojamento;5510;55;I;55;ACTIVIDADES DE ALOJAMIENTO;ALOJAMENTO
5500;Alojamento;5590;55;I;55;ACTIVIDADES DE ALOJAMIENTO;ALOJAMENTO
5600;Alimentação;5611;56;I;56;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ALIMENTAÇÃO
5600;Alimentação;5612;56;I;56;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ALIMENTAÇÃO
5600;Alimentação;5620;56;I;56;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ALIMENTAÇÃO
5800;Edição e edição integrada à impressão;5811;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
5800;Edição e edição integrada à impressão;5812;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
5800;Edição e edição integrada à impressão;5813;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
5800;Edição e edição integrada à impressão;5819;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
5800;Edição e edição integrada à impressão;5821;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
5800;Edição e edição integrada à impressão;5822;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
5800;Edição e edição integrada à impressão;5823;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
5800;Edição e edição integrada à impressão;5829;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO
5980;Atividades de televisão, rádio, cinema e gravação/edição de som e imagem;5911;59;J;59;ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VÍDEOS Y PROGRAMAS DE TELEVISIÓN, GRABACIÓN SONORA Y EDICIÓN DE MÚSICA;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA"
5980;Atividades de televisão, rádio, cinema e gravação/edição de som e imagem;5912;59;J;59;ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VÍDEOS Y PROGRAMAS DE TELEVISIÓN, GRABACIÓN SONORA Y EDICIÓN DE MÚSICA;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA"
5980;Atividades de televisão, rádio, cinema e gravação/edição de som e imagem;5913;59;J;59;ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VÍDEOS Y PROGRAMAS DE TELEVISIÓN, GRABACIÓN SONORA Y EDICIÓN DE MÚSICA;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA"
5980;Atividades de televisão, rádio, cinema e gravação/edição de som e imagem;5914;59;J;59;ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VÍDEOS Y PROGRAMAS DE TELEVISIÓN, GRABACIÓN SONORA Y EDICIÓN DE MÚSICA;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA"
5980;Atividades de televisão, rádio, cinema e gravação/edição de som e imagem;5920;59;J;59;ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VÍDEOS Y PROGRAMAS DE TELEVISIÓN, GRABACIÓN SONORA Y EDICIÓN DE MÚSICA;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA"
5980;Atividades de televisão, rádio, cinema e gravação/edição de som e imagem;6010;60;J;60;ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN;ATIVIDADES DE RÁDIO E DE TELEVISÃO
5980;Atividades de televisão, rádio, cinema e gravação/edição de som e imagem;6021;60;J;60;ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN;ATIVIDADES DE RÁDIO E DE TELEVISÃO
5980;Atividades de televisão, rádio, cinema e gravação/edição de som e imagem;6022;60;J;60;ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN;ATIVIDADES DE RÁDIO E DE TELEVISÃO
6100;Telecomunicações;6110;61;J;61;TELECOMUNICACIONES;TELECOMUNICAÇÕES
6100;Telecomunicações;6120;61;J;61;TELECOMUNICACIONES;TELECOMUNICAÇÕES
